,sex,farminc,age,annhrs,annlabinc,degree,labincbus,yrsexp,yrsftexp,yrsptexp,hrwage,race,region,job
7851,male,0.0,31,2450,45000.0,no_college,0,9.0,9.0,0.0,18.3673477172852,black,south,constructextractinstall
7852,male,0.0,34,2017,10000.0,no_college,0,16.0,16.0,0.0,4.95785808563232,black,south,production
7853,male,0.0,41,1928,25000.0,no_college,0,23.0,22.0,1.0,12.9668045043945,white,west,constructextractinstall
7854,male,0.0,47,2056,55018.0,no_college,0,28.0,27.8829956054688,0.11700439453125,26.7597274780273,black,south,constructextractinstall
7855,male,0.0,27,3680,20000.0,no_college,0,6.0,4.0,2.0,5.4347825050354,hisp,south,healthsupport
7856,male,0.0,50,1960,25000.0,no_college,0,31.0,31.0,0.0,12.7551021575928,white,west,production
7857,male,0.0,32,2080,15000.0,no_college,0,9.0,7.0,2.0,7.21153831481934,black,northcentral,constructextractinstall
7858,male,0.0,40,1740,68000.0,advanced_degree,0,15.0,11.0,4.0,39.0804595947266,white,northeast,legaleduc
7859,male,0.0,59,2080,11128.0,no_college,0,41.0,41.0,0.0,5.34999990463257,black,northeast,building
7860,male,0.0,26,1024,4000.0,no_college,0,8.0,0.0,8.0,3.90625,white,west,socialworker
7861,male,0.0,39,3000,51000.0,no_college,0,15.0,15.0,0.0,17.0,white,northcentral,officeadmin
7862,male,0.0,47,3542,62000.0,no_college,0,26.0,26.0,0.0,17.5042343139648,white,south,production
7863,male,0.0,53,1976,34614.0,no_college,0,29.0,28.0,1.0,17.5172061920166,white,south,officeadmin
7864,male,0.0,27,2280,40000.0,bachelors,0,9.0,5.0,4.0,17.5438594818115,white,south,architect
7865,male,0.0,43,360,5000.0,no_college,0,18.0,14.0,4.0,13.8888893127441,white,northeast,constructextractinstall
7866,male,0.0,34,2080,13300.0,no_college,0,15.0,12.0,3.0,6.39423084259033,black,northeast,transport
7867,male,0.0,46,3000,105000.0,bachelors,0,28.0,28.0,0.0,35.0,white,south,manager
7868,male,0.0,31,680,10000.0,no_college,0,13.0,12.0,1.0,14.7058820724487,white,northcentral,constructextractinstall
7869,male,0.0,44,2352,32000.0,no_college,0,26.0,25.0,1.0,13.6054420471191,white,northcentral,constructextractinstall
7870,male,0.0,33,2570,36180.0,no_college,3000,7.0,6.0,1.0,14.0778207778931,black,south,building
7871,male,0.0,32,2600,68000.0,advanced_degree,0,13.0,8.0,5.0,26.1538467407227,white,south,postseceduc
7872,male,0.0,48,1920,31324.0,no_college,0,29.0,29.0,0.0,16.314582824707,black,south,protective
7873,male,0.0,58,1785,49000.0,advanced_degree,0,35.0,31.0,4.0,27.4509811401367,white,south,legaleduc
7874,male,0.0,29,1813,30000.0,no_college,0,10.0,10.0,0.0,16.5471591949463,black,northcentral,foodcare
7875,male,0.0,44,2288,22000.0,no_college,0,26.0,26.0,0.0,9.61538505554199,hisp,south,manager
7876,male,0.0,37,2160,36350.0,bachelors,0,13.0,8.0,5.0,16.8287029266357,white,northcentral,artist
7877,male,0.0,58,2080,125000.0,advanced_degree,0,39.0,32.0,7.0,60.0961532592773,white,south,manager
7878,male,0.0,31,2440,83000.0,advanced_degree,0,11.0,10.0,1.0,34.0163917541504,white,south,manager
7879,male,0.0,30,762,9000.0,no_college,0,12.0,8.0,4.0,11.8110237121582,white,south,constructextractinstall
7880,male,0.0,44,2223,60000.0,no_college,0,20.0,20.0,0.0,26.9905529022217,white,northcentral,officeadmin
7881,male,0.0,29,1998,16300.0,bachelors,0,11.0,8.0,3.0,8.15815830230713,white,northeast,architect
7882,male,0.0,32,2500,12501.0,no_college,0,14.0,14.0,0.0,5.00040006637573,black,northeast,officeadmin
7883,male,0.0,32,1984,69000.0,no_college,0,9.0,9.0,0.0,34.7782249450684,white,northcentral,constructextractinstall
7884,male,0.0,39,2100,36500.0,bachelors,0,21.0,17.0,4.0,17.380952835083,white,west,healthcare
7885,male,0.0,27,2080,34000.0,no_college,0,9.0,9.0,0.0,16.3461532592773,black,south,constructextractinstall
7886,male,0.0,42,2090,12000.0,no_college,0,24.0,24.0,0.0,5.74162673950195,white,west,manager
7887,male,0.0,32,1804,24000.0,no_college,0,13.0,13.0,0.0,13.3037691116333,black,northcentral,foodcare
7888,male,0.0,43,2080,55000.0,no_college,0,21.0,20.0,1.0,26.4423084259033,white,south,constructextractinstall
7889,male,0.0,51,520,4160.0,no_college,0,29.0,24.0,5.0,8.0,white,northcentral,constructextractinstall
7890,male,0.0,42,2054,80000.0,bachelors,5000,19.0,15.0,4.0,38.9483947753906,white,northeast,financialop
7891,male,0.0,37,1213,19000.0,no_college,0,16.0,15.0,1.0,15.6636438369751,black,south,business
7892,male,0.0,49,2448,26000.0,no_college,0,15.0,14.0,1.0,10.6209154129028,black,northcentral,transport
7893,male,0.0,40,2116,49382.0,no_college,0,22.0,21.0,1.0,23.3374290466309,white,west,architect
7894,male,0.0,29,1840,22000.0,no_college,0,11.0,9.0,2.0,11.956521987915,white,northcentral,production
7895,male,0.0,44,2700,60000.0,no_college,10000,1.0,1.0,0.0,22.2222213745117,black,south,production
7896,male,0.0,30,2714,37800.0,no_college,0,8.0,6.0,2.0,13.9277820587158,white,northcentral,constructextractinstall
7897,male,0.0,41,2072,63000.0,bachelors,0,22.0,17.0,5.0,30.4054050445557,white,west,sales
7898,male,0.0,30,2390,18000.0,no_college,0,12.0,12.0,0.0,7.53138065338135,black,south,transport
7899,male,0.0,55,2452,54000.0,no_college,0,32.0,27.0,5.0,22.0228385925293,white,northcentral,constructextractinstall
7900,male,0.0,26,2295,36000.0,no_college,0,7.0,2.0,5.0,15.6862745285034,white,northcentral,sales
7901,male,0.0,52,2080,40000.0,no_college,0,27.0,24.9405250549316,2.05947494506836,19.230770111084,white,south,constructextractinstall
7902,male,0.0,46,2100,14154.0,no_college,0,28.0,28.0,0.0,6.73999977111816,black,south,transport
7903,male,0.0,46,1856,69000.0,no_college,0,21.0,21.0,0.0,37.1767234802246,black,south,financialop
7904,male,0.0,38,3900,94000.0,no_college,0,20.0,20.0,0.0,24.1025638580322,white,northcentral,manager
7905,male,0.0,25,1872,8000.0,no_college,0,7.0,1.0,6.0,4.27350425720215,black,south,building
7906,male,0.0,64,2112,49000.0,bachelors,0,45.0,45.0,0.0,23.2007579803467,white,northeast,production
7907,male,0.0,26,4144,12200.0,bachelors,0,8.0,6.0,2.0,2.94401550292969,white,northcentral,postseceduc
7908,male,0.0,34,1788,16000.0,bachelors,0,12.0,7.0,5.0,8.94854545593262,white,northeast,artist
7909,male,0.0,43,2156,37000.0,no_college,0,20.0,20.0,0.0,17.1614093780518,white,northcentral,sales
7910,male,0.0,42,2232,32000.0,no_college,0,23.0,23.0,0.0,14.3369178771973,hisp,south,manager
7911,male,0.0,49,2180,18647.0,no_college,0,29.0,28.0,1.0,8.55366992950439,white,northcentral,officeadmin
7912,male,0.0,49,1840,33000.0,no_college,0,31.0,31.0,0.0,17.9347820281982,black,south,production
7913,male,0.0,36,1820,26000.0,no_college,0,11.0,10.0,1.0,14.2857141494751,black,northcentral,transport
7914,male,0.0,29,2976,24400.0,no_college,0,11.0,11.0,0.0,8.19892501831055,white,west,manager
7915,male,0.0,47,2550,75000.0,no_college,0,23.0,22.0,1.0,29.4117641448975,white,northeast,transport
7916,male,0.0,35,1070,5000.0,no_college,0,10.0,6.0,4.0,4.67289733886719,black,south,production
7917,male,0.0,29,2100,55000.0,no_college,0,8.0,5.0,3.0,26.1904754638672,white,west,computer
7918,male,0.0,38,2282,39000.0,no_college,0,20.0,20.0,0.0,17.0902709960938,black,south,production
7919,male,0.0,59,1997,20000.0,no_college,0,41.0,39.0,2.0,10.015022277832,white,northcentral,sales
7920,male,0.0,47,2794,104000.0,no_college,0,28.0,26.0,2.0,37.2226181030273,white,west,manager
7921,male,0.0,51,2250,35000.0,no_college,0,26.0,17.0,9.0,15.5555553436279,white,northcentral,financialop
7922,male,0.0,47,2500,45000.0,no_college,0,28.0,27.0,1.0,18.0,white,northcentral,healthcare
7923,male,0.0,32,1244,10360.0,no_college,0,8.0,4.0,4.0,8.32797431945801,white,west,production
7924,male,0.0,45,2695,24000.0,no_college,0,25.0,25.0,0.0,8.90538024902344,white,south,transport
7925,male,0.0,34,3120,30000.0,no_college,0,14.0,14.0,0.0,9.61538505554199,white,south,protective
7926,male,0.0,51,1960,35700.0,no_college,0,28.0,27.0,1.0,18.2142848968506,black,northeast,computer
7927,male,0.0,32,2184,80000.0,no_college,0,8.0,7.92774772644043,0.0722522735595703,36.6300354003906,black,south,transport
7928,male,0.0,30,1968,28000.0,no_college,0,12.0,12.0,0.0,14.2276420593262,hisp,west,manager
7929,male,0.0,33,2224,21120.0,bachelors,1120,15.0,11.0,4.0,9.49640274047852,white,northeast,financialop
7930,male,0.0,50,2156,39950.0,no_college,0,31.0,29.0,2.0,18.5296840667725,white,west,transport
7931,male,0.0,45,4002,140000.0,advanced_degree,0,26.0,22.0,4.0,34.9825096130371,white,northeast,postseceduc
7932,male,0.0,32,2270,27000.0,bachelors,0,14.0,10.0,4.0,11.8942728042603,white,northeast,manager
7933,male,0.0,41,2142,10260.0,no_college,0,19.0,19.0,0.0,4.78991603851318,black,south,building
7934,male,0.0,38,2980,29000.0,no_college,0,19.0,19.0,0.0,9.73154354095459,black,south,manager
7935,male,0.0,25,940,13000.0,no_college,0,5.0,2.0,3.0,13.8297872543335,black,south,constructextractinstall
7936,male,0.0,30,1530,43000.0,bachelors,0,9.0,5.0,4.0,28.1045761108398,white,northcentral,financialop
7937,male,0.0,31,2761,50000.0,no_college,0,11.0,11.0,0.0,18.1093807220459,hisp,northeast,sales
7938,male,0.0,30,2720,19200.0,no_college,0,12.0,12.0,0.0,7.05882358551025,white,south,constructextractinstall
7939,male,0.0,34,2327,150000.0,bachelors,0,10.0,7.0,3.0,64.4606781005859,white,northcentral,sales
7940,male,0.0,42,2134,55000.0,no_college,0,17.0,13.0,4.0,25.7731952667236,white,west,sales
7941,male,0.0,38,2214,68000.0,no_college,0,14.0,10.0,4.0,30.7136402130127,white,northcentral,protective
7942,male,0.0,39,1960,45000.0,no_college,0,20.0,17.0,3.0,22.9591827392578,white,northcentral,production
7943,male,0.0,29,2244,10500.0,no_college,0,10.0,6.0,4.0,4.67914438247681,black,south,officeadmin
7944,male,0.0,29,2064,25000.0,bachelors,0,11.0,6.0,5.0,12.1124029159546,white,south,manager
7945,male,0.0,26,2142,42000.0,no_college,0,4.0,3.0,1.0,19.6078433990479,white,west,business
7946,male,0.0,31,2600,45000.0,no_college,0,10.0,10.0,0.0,17.3076915740967,black,south,computer
7947,male,0.0,36,2480,71110.0,bachelors,0,13.0,9.0,4.0,28.6733875274658,white,northcentral,manager
7948,male,0.0,48,1952,50000.0,no_college,0,28.0,28.0,0.0,25.6147537231445,na,west,transport
7949,male,0.0,28,2280,25000.0,no_college,0,9.0,7.0,2.0,10.9649124145508,white,northcentral,building
7950,male,0.0,31,3603,10000.0,no_college,0,11.0,7.0,4.0,2.7754647731781,black,south,protective
7951,male,0.0,25,2500,80000.0,no_college,0,4.0,4.0,0.0,32.0,hisp,south,sales
7952,male,0.0,47,3060,16002.0,no_college,0,28.0,27.0,1.0,5.22941160202026,white,northeast,transport
7953,male,0.0,61,2040,115000.0,bachelors,0,36.0,30.0,6.0,56.3725471496582,white,west,manager
7954,male,0.0,28,32,266.0,no_college,266,10.0,9.0,1.0,8.3125,black,northcentral,foodcare
7955,male,0.0,28,2325,7500.0,no_college,0,10.0,4.0,6.0,3.22580647468567,black,south,transport
7956,male,0.0,48,2151,165000.0,no_college,0,25.0,22.0,3.0,76.7085113525391,white,west,sales
7957,male,0.0,27,2074,13200.0,no_college,0,8.0,8.0,0.0,6.36451292037964,white,south,sales
7958,male,0.0,51,2000,48000.0,no_college,0,27.0,24.0,3.0,24.0,black,south,transport
7959,male,0.0,35,1930,14000.0,bachelors,0,13.0,13.0,0.0,7.25388622283936,white,northcentral,socialworker
7960,male,0.0,40,2041,30000.0,no_college,0,21.0,21.0,0.0,14.6986770629883,white,south,officeadmin
7961,male,0.0,57,3640,35000.0,no_college,0,33.0,33.0,0.0,9.61538505554199,black,south,transport
7962,male,0.0,30,3000,66000.0,bachelors,0,8.0,8.0,0.0,22.0,white,northcentral,computer
7963,male,0.0,60,2166,21000.0,no_college,0,39.0,39.0,0.0,9.69529056549072,na,west,building
7964,male,0.0,39,1996,40000.0,no_college,0,21.0,21.0,0.0,20.0400810241699,black,south,protective
7965,male,0.0,44,2527,34000.0,no_college,0,25.0,24.0,1.0,13.4546890258789,black,south,constructextractinstall
7966,male,0.0,30,2490,36500.0,no_college,0,7.0,7.0,0.0,14.658634185791,white,northcentral,constructextractinstall
7967,male,0.0,40,1715,32900.0,advanced_degree,0,22.0,16.0,6.0,19.1836738586426,white,northeast,legaleduc
7968,male,0.0,48,2035,21000.0,no_college,0,29.0,29.0,0.0,10.3194103240967,black,south,transport
7969,male,0.0,40,1560,18000.0,no_college,0,21.0,17.0,4.0,11.5384616851807,black,south,transport
7970,male,0.0,38,2420,84300.0,no_college,0,15.0,13.0,2.0,34.8347091674805,white,northcentral,manager
7971,male,0.0,62,1659,21000.0,advanced_degree,0,37.0,30.0,7.0,12.6582279205322,white,west,officeadmin
7972,male,0.0,45,2255,23000.0,advanced_degree,0,27.0,22.0,5.0,10.199556350708,white,south,manager
7973,male,0.0,36,1960,19700.0,no_college,0,18.0,18.0,0.0,10.0510206222534,white,northcentral,production
7974,male,0.0,50,2600,23374.0,no_college,0,32.0,32.0,0.0,8.98999977111816,black,south,constructextractinstall
7975,male,0.0,32,2219,21980.0,no_college,0,13.0,13.0,0.0,9.90536308288574,white,northcentral,transport
7976,male,0.0,41,2570,50000.0,no_college,0,19.0,19.0,0.0,19.4552536010742,white,northcentral,production
7977,male,0.0,25,2056,18210.0,no_college,0,7.0,7.0,0.0,8.85700416564941,black,south,transport
7978,male,0.0,43,2000,33000.0,no_college,0,19.0,19.0,0.0,16.5,white,northeast,building
7979,male,0.0,39,2016,33000.0,bachelors,0,20.0,16.0,4.0,16.369047164917,white,west,sales
7980,male,0.0,27,1430,13524.0,no_college,0,6.0,5.0,1.0,9.45734310150146,black,south,production
7981,male,0.0,30,2880,34000.0,no_college,0,7.0,5.89737987518311,1.10262012481689,11.8055553436279,black,south,production
7982,male,0.0,46,2142,24000.0,no_college,0,28.0,28.0,0.0,11.2044820785522,white,west,production
7983,male,0.0,34,2550,97000.0,advanced_degree,0,13.0,13.0,0.0,38.0392150878906,white,west,business
7984,male,0.0,58,2160,95000.0,no_college,0,31.0,29.0,2.0,43.9814796447754,white,west,manager
7985,male,0.0,51,2322,53000.0,no_college,0,27.0,26.0,1.0,22.8251514434814,white,northeast,sales
7986,male,0.0,38,2000,12510.0,no_college,0,20.0,20.0,0.0,6.25500011444092,black,south,transport
7987,male,0.0,30,2750,45000.0,no_college,0,11.0,11.0,0.0,16.3636360168457,white,northcentral,foodcare
7988,male,0.0,51,2025,18023.0,no_college,0,33.0,25.0,8.0,8.90024662017822,black,south,production
7989,male,0.0,38,2860,25440.0,no_college,0,19.0,13.0,6.0,8.89510536193848,black,south,transport
7990,male,0.0,34,1996,19000.0,no_college,0,16.0,14.0,2.0,9.51903820037842,black,northeast,transport
7991,male,0.0,32,2290,12761.0,no_college,0,14.0,14.0,0.0,5.5724892616272,black,south,transport
7992,male,0.0,51,2032,31000.0,no_college,0,31.0,27.0,4.0,15.2559051513672,white,west,architect
7993,male,0.0,34,1960,20000.0,advanced_degree,0,16.0,9.0,7.0,10.2040815353394,white,west,postseceduc
7994,male,0.0,36,3185,32500.0,no_college,0,18.0,18.0,0.0,10.2040815353394,white,south,transport
7995,male,0.0,57,2115,62600.0,bachelors,0,39.0,35.0,4.0,29.598108291626,white,west,architect
7996,male,0.0,40,1665,65000.0,no_college,0,15.0,15.0,0.0,39.0390396118164,white,northeast,protective
7997,male,0.0,43,1854,34000.0,no_college,0,25.0,25.0,0.0,18.3387279510498,black,south,officeadmin
7998,male,0.0,33,1860,22000.0,no_college,0,15.0,13.0,2.0,11.8279571533203,white,northeast,transport
7999,male,0.0,42,1920,17000.0,no_college,0,24.0,24.0,0.0,8.85416698455811,black,south,transport
8000,male,0.0,53,2043,58000.0,no_college,0,30.0,30.0,0.0,28.3896236419678,white,northcentral,protective
8001,male,0.0,45,2350,80000.0,bachelors,0,26.0,23.0,3.0,34.042552947998,white,northeast,architect
8002,male,0.0,28,1611,40000.0,bachelors,0,8.0,3.0,5.0,24.8292980194092,white,south,legaleduc
8003,male,0.0,33,1984,22220.0,no_college,0,7.0,7.0,0.0,11.1995964050293,black,south,constructextractinstall
8004,male,0.0,41,2520,62326.0,bachelors,0,17.0,11.0,6.0,24.7325401306152,white,west,architect
8005,male,0.0,28,2630,15000.0,bachelors,0,10.0,10.0,0.0,5.70342206954956,white,south,legaleduc
8007,male,0.0,27,3000,53170.0,bachelors,0,4.0,2.0,2.0,17.7233333587646,black,south,sales
8008,male,0.0,31,3084,70000.0,no_college,0,12.0,8.0,4.0,22.6977958679199,white,south,sales
8009,male,0.0,42,3289,45425.0,no_college,0,23.0,23.0,0.0,13.8111886978149,white,northcentral,manager
8010,male,0.0,61,2080,20000.0,bachelors,0,42.0,34.0,8.0,9.61538505554199,white,northcentral,healthcare
8011,male,0.0,53,2080,34000.0,no_college,0,28.0,27.0,1.0,16.3461532592773,black,south,transport
8012,male,0.0,26,2040,13000.0,no_college,0,8.0,8.0,0.0,6.37254905700684,black,south,transport
8013,male,0.0,56,2340,32000.0,no_college,0,31.0,30.0,1.0,13.6752138137817,white,south,building
8014,male,0.0,33,2080,31000.0,no_college,0,15.0,14.0,1.0,14.9038457870483,black,south,transport
8016,male,0.0,28,80,200.0,no_college,0,8.0,8.0,0.0,2.5,black,south,transport
8017,male,0.0,27,1840,40000.0,no_college,0,9.0,4.0,5.0,21.7391300201416,black,northcentral,officeadmin
8018,male,0.0,46,2080,40000.0,no_college,0,28.0,28.0,0.0,19.230770111084,black,northcentral,production
8019,male,0.0,49,2000,21192.0,no_college,0,22.0,22.0,0.0,10.5959997177124,black,south,building
8020,male,0.0,54,2176,54300.0,bachelors,0,32.0,28.0,4.0,24.954044342041,white,west,business
8021,male,0.0,32,1336,13284.0,no_college,0,12.0,6.0,6.0,9.94311332702637,black,northcentral,production
8022,male,0.0,39,3219,48000.0,no_college,0,20.0,20.0,0.0,14.9114627838135,black,south,scientist
8023,male,0.0,49,2220,65000.0,no_college,0,23.0,22.0,1.0,29.2792797088623,black,northcentral,transport
8024,male,0.0,25,2250,28000.0,no_college,0,6.0,5.0,1.0,12.4444446563721,white,south,production
8025,male,0.0,55,2085,18000.0,no_college,0,34.0,34.0,0.0,8.63309383392334,white,south,manager
8026,male,0.0,40,2500,47000.0,advanced_degree,0,22.0,17.0,5.0,18.7999992370605,white,northeast,computer
8027,male,0.0,30,2000,21900.0,no_college,0,11.0,9.0,2.0,10.9499998092651,white,northcentral,sales
8028,male,0.0,43,3367,61000.0,bachelors,0,24.0,19.0,5.0,18.1170177459717,white,northcentral,manager
8029,male,0.0,41,2050,6906.0,no_college,0,22.0,22.0,0.0,3.36878037452698,black,south,building
8030,male,0.0,32,1216,4864.0,no_college,0,4.0,0.0,4.0,4.0,black,northcentral,transport
8032,male,0.0,56,2550,35847.0,no_college,0,37.0,37.0,0.0,14.0576467514038,white,south,constructextractinstall
8033,male,0.0,28,1840,13000.0,no_college,0,10.0,10.0,0.0,7.0652174949646,white,south,sales
8034,male,0.0,58,1960,20000.0,no_college,0,34.0,33.0,1.0,10.2040815353394,black,south,scientist
8035,male,0.0,45,2000,14000.0,no_college,0,27.0,26.0,1.0,7.0,white,south,constructextractinstall
8037,male,0.0,63,995,6900.0,advanced_degree,0,45.0,36.0,9.0,6.93467330932617,white,west,foodcare
8038,male,0.0,60,2184,14000.0,no_college,0,32.0,32.0,0.0,6.41025638580322,hisp,south,production
8039,male,0.0,31,1935,22000.0,no_college,0,12.0,12.0,0.0,11.3695087432861,white,northeast,production
8040,male,0.0,26,2120,16600.0,no_college,0,8.0,8.0,0.0,7.8301887512207,white,south,constructextractinstall
8041,male,0.0,27,1824,18900.0,bachelors,0,9.0,4.0,5.0,10.3618421554565,black,northeast,manager
8042,male,0.0,33,2080,15000.0,no_college,0,13.0,11.0,2.0,7.21153831481934,black,south,protective
8043,male,0.0,52,2180,38000.0,no_college,0,28.0,28.0,0.0,17.4311923980713,white,south,protective
8044,male,0.0,26,1463,26026.0,no_college,0,6.0,4.0,2.0,17.7894744873047,white,west,foodcare
8045,male,0.0,44,2160,98000.0,advanced_degree,0,21.0,17.0,4.0,45.3703689575195,white,northeast,architect
8046,male,0.0,31,2640,69000.0,no_college,0,6.0,3.0,3.0,26.1363639831543,white,west,computer
8047,male,0.0,56,2145,9000.0,no_college,0,36.0,36.0,0.0,4.19580411911011,white,northcentral,healthsupport
8048,male,0.0,40,2300,60000.0,no_college,0,14.0,14.0,0.0,26.0869560241699,black,northcentral,constructextractinstall
8049,male,0.0,29,1952,8600.0,no_college,0,11.0,7.0,4.0,4.40573787689209,black,west,artist
8050,male,0.0,31,2350,9000.0,no_college,0,12.0,8.0,4.0,3.8297872543335,black,northcentral,constructextractinstall
8051,male,0.0,32,800,3150.0,no_college,0,14.0,14.0,0.0,3.9375,white,northcentral,constructextractinstall
