sex,age,annhrs,annlabinc,degree,yrsexp,yrsftexp,yrsptexp,hrwage,race,job,region
1,58,2390,36000.0,0.0,34.0,30.0,4.0,15.06276131,2,5,2
1,37,1248,18500.0,0.0,18.0,14.0,4.0,14.82371807,2,5,0
1,31,2350,50000.0,0.0,12.0,10.0,2.0,21.27659607,2,12,1
1,29,1729,44000.0,0.0,11.0,11.0,0.0,25.44823647,2,17,2
1,26,2020,13000.0,0.0,7.0,5.0,2.0,6.435643673,2,15,0
1,28,1200,12000.0,0.0,10.0,7.0,3.0,10.0,2,15,0
1,37,2530,40000.0,0.0,19.0,19.0,0.0,15.81027699,2,12,2
1,31,2060,13000.0,0.0,13.0,13.0,0.0,6.310679436,2,20,2
1,54,1368,7000.0,0.0,29.0,29.0,0.0,5.116959095,2,5,2
1,32,2600,7280.0,0.0,14.0,14.0,0.0,2.799999952,0,5,2
1,51,2009,48000.0,0.0,26.0,25.0,1.0,23.89248466,2,13,2
1,48,1960,4992.0,0.0,25.0,24.0,1.0,2.546938658,0,2,2
1,29,1178,32000.0,0.0,8.0,7.0,1.0,27.1646862,2,5,0
1,45,2060,50000.0,0.0,26.0,25.0,1.0,24.27184486,2,5,3
1,32,1798,10000.0,0.0,6.0,5.0,1.0,5.561735153,0,13,2
1,41,2208,18250.0,0.0,22.0,22.0,0.0,8.265398979,2,16,0
1,41,2304,31000.0,0.0,17.0,15.0,2.0,13.45486069,2,5,0
1,37,1720,25000.0,1.0,19.0,14.0,5.0,14.5348835,2,11,3
1,31,2040,48300.0,0.0,11.0,11.0,0.0,23.6764698,2,16,1
1,46,2750,30000.0,0.0,21.0,19.0,2.0,10.909091,2,12,0
1,63,1787,28000.0,0.0,44.0,42.0,2.0,15.66871834,2,17,0
1,25,2270,24000.0,0.0,4.0,4.0,0.0,10.57268715,2,5,2
1,60,2233,7000.0,0.0,42.0,40.0,2.0,3.134796143,2,15,1
1,44,1256,16000.0,0.0,26.0,23.0,3.0,12.73885345,0,18,0
1,35,2008,16500.0,0.0,15.0,15.0,0.0,8.217131615,2,15,0
1,28,1248,15500.0,0.0,5.0,4.0,1.0,12.41987133,0,5,2
1,41,2272,48500.0,1.0,23.0,23.0,0.0,21.34683037,0,12,1
1,45,2460,69000.0,0.0,22.0,21.0,1.0,28.04878044,0,16,0
1,63,1827,35321.0,1.0,40.0,40.0,0.0,19.33278656,2,6,0
1,30,1625,18000.0,0.0,12.0,10.0,2.0,11.07692337,2,20,0
1,33,2100,60000.0,0.0,15.0,14.0,1.0,28.5714283,2,1,2
1,28,2001,12284.0,0.0,10.0,10.0,0.0,6.138930321,2,13,1
1,47,2040,42000.0,1.0,28.0,23.0,5.0,20.58823586,2,3,1
1,40,2160,25500.0,1.0,17.0,17.0,0.0,11.80555534,2,3,2
1,31,1035,22000.0,0.0,8.0,6.0,2.0,21.25603867,2,4,3
1,61,2500,58000.0,2.0,32.0,29.0,3.0,23.20000076,2,13,2
1,37,1085,18000.0,0.0,10.0,9.0,1.0,16.58986092,2,15,0
1,42,2304,19000.0,0.0,23.0,22.0,1.0,8.246527672,0,20,2
1,33,2480,27000.0,0.0,15.0,13.0,2.0,10.88709641,0,15,0
1,27,1346,30000.0,1.0,9.0,4.0,5.0,22.28826141,2,12,2
1,27,2080,24018.0,0.0,5.0,2.0,3.0,11.54711533,2,2,0
1,28,2176,46000.0,1.0,5.0,5.0,0.0,21.13970566,2,0,2
1,35,2116,41000.0,0.0,16.0,15.0,1.0,19.37618065,2,20,1
1,31,1960,32500.0,0.0,11.0,11.0,0.0,16.58163261,2,5,2
1,36,1968,14000.0,0.0,18.0,18.0,0.0,7.11382103,0,15,2
1,54,1880,20683.0,0.0,30.0,30.0,0.0,11.0015955,0,0,3
1,31,2802,13746.0,0.0,13.0,13.0,0.0,4.905781746,2,12,0
1,48,2600,34000.0,1.0,14.0,14.0,0.0,13.07692337,2,12,2
1,55,2033,58732.0,0.0,28.0,23.0,5.0,28.8893261,2,5,0
1,37,2086,15000.0,0.0,19.0,19.0,0.0,7.190795898,0,13,1
1,35,2080,19000.0,0.0,17.0,17.0,0.0,9.134614944,0,5,2
1,46,2223,47000.0,1.0,22.0,16.0,6.0,21.14260101,2,12,1
1,43,1960,41900.0,0.0,22.0,22.0,0.0,21.37755013,2,5,0
1,30,2080,39000.0,0.0,8.0,8.0,0.0,18.75,2,20,0
1,52,2100,20800.0,0.0,27.0,22.0,5.0,9.904762268,2,5,0
1,54,2070,26000.0,0.0,36.0,36.0,0.0,12.56038666,2,13,0
1,35,2088,18912.0,0.0,16.0,15.0,1.0,9.057471275,0,0,2
1,37,2045,15000.0,0.0,17.0,17.0,0.0,7.334963322,2,20,0
1,27,2056,20000.0,0.0,9.0,9.0,0.0,9.727626801,1,15,3
1,30,2400,35000.0,0.0,5.0,3.0,2.0,14.58333302,0,15,2
1,26,2180,56000.0,0.0,6.0,6.0,0.0,25.68807411,1,18,3
1,38,1960,58200.0,1.0,17.0,14.0,3.0,29.69387817,2,12,2
1,33,2000,44000.0,0.0,14.0,14.0,0.0,22.0,2,15,0
1,35,2548,19000.0,0.0,17.0,17.0,0.0,7.456829071,2,12,2
1,60,1966,22000.0,0.0,42.0,42.0,0.0,11.19023418,2,15,2
1,50,2468,14000.0,0.0,32.0,32.0,0.0,5.672609329,0,13,2
1,35,2350,27800.0,0.0,17.0,17.0,0.0,11.82978725,2,13,2
1,46,2205,53000.0,0.0,23.0,22.0,1.0,24.03628159,0,13,2
1,32,2276,28000.0,0.0,10.0,7.0,3.0,12.30228424,2,8,0
1,62,2340,49500.0,0.0,30.0,27.0,3.0,21.15384674,0,15,2
1,45,2144,13920.0,0.0,27.0,26.0,1.0,6.492537498,2,5,2
1,36,2680,40000.0,1.0,18.0,15.0,3.0,14.92537308,2,11,1
1,50,2200,53000.0,0.0,25.0,24.0,1.0,24.09090996,2,5,1
1,47,2295,35000.0,0.0,23.0,22.0,1.0,15.25054455,0,13,0
1,38,2061,68000.0,1.0,13.0,10.0,3.0,32.99369049,2,0,1
1,25,2428,10000.0,0.0,7.0,7.0,0.0,4.118616104,2,20,2
1,48,2344,9600.0,0.0,29.0,29.0,0.0,4.095562935,0,20,2
1,34,2322,60000.0,1.0,15.0,12.0,3.0,25.83979416,2,17,2
1,39,2040,15700.0,0.0,21.0,20.0,1.0,7.6960783,2,0,2
1,49,2510,21104.0,0.0,31.0,31.0,0.0,8.407968521,2,5,2
1,37,1960,24000.0,0.0,19.0,18.0,1.0,12.24489784,2,4,1
1,29,1960,22000.0,0.0,11.0,11.0,0.0,11.22449017,0,15,2
1,27,1432,5000.0,0.0,9.0,9.0,0.0,3.491620064,2,16,0
1,32,2420,28000.0,1.0,14.0,12.0,2.0,11.57024765,2,17,1
1,43,2080,34000.0,0.0,21.0,21.0,0.0,16.34615326,2,15,3
1,37,1952,17000.0,0.0,18.0,18.0,0.0,8.7090168,0,5,2
1,25,2550,9000.0,0.0,6.0,6.0,0.0,3.529411793,0,7,2
1,42,1720,50500.0,0.0,19.0,13.0,6.0,29.360466,1,17,3
1,25,1768,18000.0,0.0,6.0,1.0,5.0,10.18099594,2,17,0
1,31,2080,18000.0,0.0,10.0,10.0,0.0,8.653845787,0,13,2
1,46,2600,52000.0,1.0,27.0,20.0,7.0,20.0,2,11,3
1,25,1996,17500.0,0.0,7.0,7.0,0.0,8.76753521,2,5,3
1,40,1880,42000.0,0.0,22.0,22.0,0.0,22.34042549,2,5,0
1,29,1160,6000.0,0.0,8.0,7.0,1.0,5.172413826,0,20,2
1,36,2008,48000.0,0.0,15.0,13.0,2.0,23.90438271,2,17,1
1,37,2022,60000.0,1.0,19.0,13.0,6.0,29.67358971,2,0,1
1,33,2030,20000.0,2.0,15.0,8.0,7.0,9.852216721,0,10,2
1,50,2250,23000.0,0.0,27.0,24.0,4.0,10.22222233,2,13,3
1,55,2322,29000.0,0.0,36.0,36.0,0.0,12.48923302,2,12,0
1,42,2838,64900.0,0.0,23.0,23.0,0.0,22.86821747,2,5,1
1,54,2159,15000.0,0.0,36.0,36.0,0.0,6.947660923,2,20,2
1,55,2115,26000.0,0.0,35.0,35.0,0.0,12.29314423,2,20,2
1,28,2295,9360.0,0.0,8.0,8.0,0.0,4.078431606,0,15,2
1,25,2110,14000.0,1.0,7.0,4.0,3.0,6.635071278,2,1,2
1,63,2600,18000.0,0.0,41.0,41.0,0.0,6.923077106,0,12,2
1,26,2640,10000.0,2.0,1.0,1.0,0.0,3.787878752,2,10,1
1,27,2277,35566.0,0.0,6.0,6.0,0.0,15.61967468,1,5,0
1,40,1974,45000.0,0.0,22.0,22.0,0.0,22.79635239,0,12,2
1,26,1063,9500.0,0.0,6.0,4.0,2.0,8.936970711,2,13,2
1,56,2295,11000.0,0.0,38.0,38.0,0.0,4.793028355,0,13,2
1,33,2200,62000.0,0.0,14.0,14.0,0.0,28.18181801,2,12,3
1,56,2080,35000.0,0.0,35.0,35.0,1.0,16.82692337,2,5,3
1,35,2178,29300.0,1.0,17.0,11.0,6.0,13.4527092,2,13,2
1,25,1348,23000.0,0.0,5.0,5.0,0.0,17.06231499,1,20,3
1,39,2142,16500.0,0.0,20.0,20.0,0.0,7.703081131,2,12,0
1,28,2277,40000.0,0.0,9.0,8.0,1.0,17.56697464,2,20,0
1,26,2844,54300.0,1.0,7.0,2.0,5.0,19.09282684,2,4,2
1,48,2080,53000.0,0.0,25.0,24.0,1.0,25.48077011,0,20,2
1,39,2060,28000.0,0.0,18.0,16.0,2.0,13.5922327,0,15,0
1,55,1984,12000.0,0.0,26.0,26.0,0.0,6.048387051,0,7,2
1,35,2000,51000.0,0.0,1.0,1.0,0.0,25.5,2,5,2
1,30,2590,57000.0,0.0,10.0,10.0,0.0,22.00772285,2,15,0
1,41,2102,34000.0,0.0,10.0,10.0,0.0,16.17507172,2,0,1
1,33,2059,27000.0,0.0,15.0,12.0,3.0,13.11316204,2,15,1
1,45,2300,22000.0,0.0,21.0,19.0,2.0,9.565217018,0,20,2
1,26,2560,31150.0,1.0,7.0,4.0,3.0,12.16796875,2,0,1
1,51,2156,28000.0,0.0,33.0,28.0,5.0,12.98701286,2,15,0
1,40,2460,15600.0,0.0,21.0,21.0,0.0,6.341463566,0,20,2
1,39,2076,18000.0,0.0,21.0,21.0,0.0,8.670519829,2,15,0
1,38,2040,52000.0,0.0,19.0,19.0,0.0,25.49019623,2,5,0
1,57,1360,4556.0,0.0,39.0,37.0,2.0,3.349999905,2,2,2
1,34,1433,11650.0,0.0,16.0,15.0,1.0,8.129797935,0,5,3
1,35,1968,13000.0,1.0,17.0,11.0,6.0,6.605690956,2,12,1
1,29,2438,35000.0,0.0,11.0,11.0,0.0,14.35602951,2,15,0
1,27,2419,65000.0,1.0,8.0,4.0,4.0,26.87060738,2,0,0
1,34,2016,42000.0,0.0,16.0,13.0,3.0,20.83333397,0,10,2
1,50,2000,29000.0,1.0,31.0,29.0,2.0,14.5,2,12,2
1,25,1875,20000.0,1.0,5.0,2.0,3.0,10.66666698,1,7,1
1,28,2295,10500.0,0.0,10.0,5.0,5.0,4.575163364,2,1,3
1,35,2208,39000.0,0.0,16.0,16.0,0.0,17.66304398,2,13,0
1,49,2120,45000.0,0.0,29.0,29.0,0.0,21.22641563,1,5,2
1,45,2080,24000.0,0.0,22.0,21.0,1.0,11.53846169,0,5,3
1,32,2295,40000.0,1.0,10.0,5.0,6.0,17.4291935,2,18,0
1,36,2099,57500.0,2.0,18.0,8.0,10.0,27.39399719,1,19,2
1,49,1896,47000.0,0.0,23.0,21.0,2.0,24.78903008,2,20,2
1,30,1776,26000.0,1.0,12.0,6.0,6.0,14.63963985,2,15,3
1,43,1960,26000.0,0.0,20.0,17.0,3.0,13.26530647,0,20,2
1,53,1960,64084.0,1.0,28.0,24.0,4.0,32.69591904,2,12,2
1,46,2160,33000.0,0.0,28.0,28.0,0.0,15.27777767,2,17,2
1,33,2000,16000.0,0.0,14.0,12.0,2.0,8.0,0,20,2
1,51,1990,14000.0,0.0,32.0,32.0,0.0,7.0351758,0,15,1
1,42,1928,45000.0,0.0,19.0,18.0,1.0,23.34024811,2,4,3
1,41,2313,65000.0,2.0,22.0,19.0,3.0,28.10203171,2,3,0
1,48,1884,22204.0,0.0,22.0,19.0,3.0,11.78556252,2,15,0
1,32,2838,19000.0,0.0,14.0,14.0,0.0,6.69485569,0,20,2
1,53,2115,52000.0,0.0,34.0,34.0,0.0,24.58628845,2,5,1
1,47,2115,67000.0,0.0,23.0,23.0,0.0,31.67848778,0,20,2
1,35,1624,13200.0,0.0,16.0,12.0,4.0,8.128078461,0,12,1
1,42,2388,24000.0,1.0,24.0,20.0,4.0,10.05025101,2,18,2
1,37,2700,23000.0,0.0,19.0,19.0,0.0,8.518518448,2,0,1
1,26,1698,8500.0,0.0,6.0,5.0,1.0,5.005889416,2,5,2
1,25,1033,8200.0,0.0,7.0,5.0,2.0,7.938044548,2,5,2
1,30,1614,20000.0,0.0,8.0,7.0,1.0,12.39157391,0,7,2
1,51,2550,56000.0,1.0,27.0,18.0,9.0,21.96078491,2,13,2
1,31,2400,40000.0,0.0,13.0,13.0,0.0,16.66666603,2,12,1
1,60,2340,36000.0,1.0,36.0,32.0,4.0,15.38461494,2,1,1
1,26,1357,26000.0,0.0,8.0,7.0,1.0,19.15991211,0,20,2
1,37,2000,7000.0,0.0,18.0,18.0,0.0,3.5,0,20,2
1,53,2620,32032.0,0.0,33.0,33.0,0.0,12.22595406,2,15,0
1,47,2058,34000.0,2.0,28.0,26.0,2.0,16.520895,2,12,3
1,46,2080,33000.0,0.0,28.0,28.0,0.0,15.86538506,0,17,3
1,46,2700,39533.0,0.0,23.0,19.0,4.0,14.64185143,2,13,2
1,39,2048,31098.0,0.0,19.0,19.0,0.0,15.18457031,2,15,3
1,32,1960,44000.0,1.0,14.0,10.0,4.0,22.44898033,2,17,3
1,34,2391,48200.0,0.0,15.0,15.0,0.0,20.15892982,1,16,1
1,45,2041,51000.0,0.0,20.0,20.0,0.0,24.98775101,2,5,0
1,31,2800,23000.0,0.0,11.0,11.0,0.0,8.214285851,0,13,2
1,37,2500,24000.0,0.0,19.0,19.0,0.0,9.600000381,2,15,1
1,34,1621,27000.0,0.0,16.0,14.0,2.0,16.65638542,2,5,0
1,33,2241,56000.0,1.0,12.0,5.0,7.0,24.98884392,2,0,0
1,47,2362,53000.0,0.0,22.0,20.0,2.0,22.43861198,2,13,2
1,49,1984,55000.0,0.0,30.0,30.0,0.0,27.72177505,0,15,2
1,56,2254,29000.0,0.0,38.0,38.0,0.0,12.86601639,2,17,2
1,31,2754,45000.0,0.0,13.0,12.0,1.0,16.33986855,1,16,3
1,50,2304,34298.0,0.0,31.0,29.0,2.0,14.88628483,2,20,0
1,37,2550,41200.0,0.0,12.0,11.0,1.0,16.15686226,2,12,3
1,58,1868,29120.0,0.0,35.0,33.0,2.0,15.58886528,0,5,2
1,35,1785,12000.0,0.0,17.0,17.0,0.0,6.722689152,0,20,0
1,44,2590,60000.0,2.0,25.0,19.0,6.0,23.16602325,2,10,2
1,52,1896,11000.0,0.0,34.0,34.0,0.0,5.801687717,2,20,3
1,46,2280,34000.0,0.0,27.0,23.0,4.0,14.91228104,2,12,0
1,48,2910,56000.0,2.0,28.0,24.0,4.0,19.24398613,2,12,1
1,26,2550,20000.0,0.0,8.0,7.0,1.0,7.843137264,2,12,0
1,39,2640,29942.0,0.0,19.0,19.0,0.0,11.34166622,2,20,3
1,26,1974,23000.0,0.0,7.0,7.0,0.0,11.65146923,0,15,0
1,45,2064,18000.0,0.0,26.0,26.0,0.0,8.720930099,2,12,0
1,51,2000,16500.0,0.0,32.0,26.0,6.0,8.25,2,17,1
1,36,1248,20000.0,0.0,18.0,16.0,2.0,16.02564049,0,15,2
1,43,2805,50000.0,0.0,19.0,16.0,3.0,17.82531166,0,17,0
1,49,2000,32000.0,0.0,31.0,31.0,0.0,16.0,2,4,2
1,54,2640,60000.0,0.0,30.0,30.0,0.0,22.72727203,0,20,0
1,40,2430,60000.0,0.0,14.0,13.0,1.0,24.69135857,2,12,2
1,50,2064,34000.0,0.0,32.0,32.0,0.0,16.47286797,0,2,2
1,28,1936,30000.0,0.0,9.0,9.0,0.0,15.49586773,2,9,2
1,29,2086,23500.0,0.0,11.0,11.0,0.0,11.26558018,2,2,1
1,39,2016,11520.0,0.0,20.0,18.0,2.0,5.714285851,0,19,2
1,57,2640,17500.0,0.0,39.0,39.0,0.0,6.628787994,2,12,0
1,30,2170,18700.0,0.0,12.0,10.0,2.0,8.617511749,2,15,1
1,29,2570,22000.0,0.0,10.0,10.0,0.0,8.560311317,2,13,2
1,49,2132,31000.0,1.0,26.0,16.0,10.0,14.54033756,0,2,3
1,46,1788,60000.0,0.0,22.0,21.0,1.0,33.5570488,0,8,3
1,54,1960,16582.0,0.0,36.0,36.0,0.0,8.460204124,2,17,0
1,41,1952,34000.0,1.0,23.0,23.0,0.0,17.4180336,2,4,0
1,28,2346,54500.0,1.0,7.0,7.0,0.0,23.23103142,2,4,0
1,52,1600,15000.0,0.0,31.0,30.0,1.0,9.375,0,2,2
1,61,1180,26113.0,1.0,34.0,33.0,2.0,22.12966156,2,20,1
1,49,2400,27000.0,0.0,30.0,30.0,0.0,11.25,0,15,2
1,34,2080,44857.0,1.0,15.0,15.0,0.0,21.56586456,2,18,0
1,30,1980,12000.0,1.0,12.0,4.0,8.0,6.060606003,0,12,0
1,36,2400,16000.0,0.0,18.0,17.0,1.0,6.666666508,2,2,1
1,38,2040,27500.0,0.0,19.0,16.0,3.0,13.48039246,0,2,1
1,49,2000,39000.0,0.0,25.0,25.0,0.0,19.5,0,18,2
1,33,1580,20000.0,0.0,15.0,15.0,0.0,12.65822792,2,20,2
1,41,1302,11000.0,0.0,23.0,22.0,1.0,8.448540688,0,5,2
1,55,2100,22000.0,0.0,36.0,36.0,0.0,10.47619057,1,5,3
1,50,1880,25000.0,0.0,29.0,28.0,1.0,13.29787254,0,15,2
1,28,2123,24000.0,0.0,10.0,9.0,1.0,11.30475712,2,15,2
1,31,2100,36000.0,2.0,13.0,6.0,7.0,17.1428566,2,12,0
1,46,2600,57000.0,0.0,26.0,26.0,0.0,21.92307663,2,2,3
1,50,2024,48000.0,0.0,24.0,14.0,10.0,23.71541595,0,20,2
1,33,1510,17000.0,0.0,15.0,15.0,0.0,11.25827789,0,15,2
1,29,2000,9500.0,0.0,10.0,10.0,0.0,4.75,2,15,2
1,41,1904,21000.0,0.0,20.0,20.0,0.0,11.02941132,2,17,3
1,53,1209,25000.0,0.0,27.0,21.0,6.0,20.67824554,2,20,2
1,36,2500,60000.0,1.0,13.0,7.0,6.0,24.0,2,12,0
1,59,1999,46097.0,0.0,36.0,36.0,0.0,23.06002998,2,15,3
1,42,1960,32000.0,0.0,23.0,23.0,0.0,16.32653046,2,5,1
1,37,1775,3000.0,0.0,19.0,19.0,0.0,1.690140843,0,13,2
1,49,1892,38000.0,0.0,30.0,25.0,5.0,20.08456612,2,0,0
1,38,1984,17280.0,0.0,11.0,9.0,3.0,8.709677696,0,2,2
1,32,1708,30000.0,0.0,9.0,6.0,3.0,17.56440353,2,15,2
1,42,2528,31500.0,0.0,24.0,22.0,2.0,12.4604435,1,5,2
1,46,2072,22000.0,1.0,27.0,19.0,8.0,10.61776066,0,20,2
1,38,1820,19000.0,0.0,20.0,20.0,0.0,10.43956089,1,5,2
1,53,2205,18000.0,0.0,35.0,35.0,0.0,8.163265228,0,16,0
1,59,2000,10400.0,0.0,41.0,41.0,0.0,5.199999809,2,2,2
1,38,1908,34000.0,0.0,15.0,14.0,1.0,17.81970596,0,13,2
1,29,2264,39000.0,0.0,10.0,10.0,0.0,17.22614861,0,5,2
1,47,2682,45000.0,0.0,23.0,22.0,1.0,16.7785244,2,17,0
1,34,2040,11000.0,0.0,16.0,16.0,0.0,5.392157078,0,20,2
1,33,2040,18240.0,0.0,15.0,15.0,0.0,8.941176414,2,20,0
1,31,1280,27000.0,0.0,10.0,8.0,2.0,21.09375,2,11,0
1,46,2010,16000.0,0.0,28.0,28.0,0.0,7.960198879,2,15,0
1,38,2000,18720.0,0.0,20.0,20.0,0.0,9.359999657,0,12,2
1,59,2360,63000.0,0.0,33.0,33.0,0.0,26.69491577,2,12,3
1,28,1680,23000.0,0.0,10.0,9.0,1.0,13.69047642,2,15,2
1,48,1740,20300.0,0.0,30.0,30.0,0.0,11.66666698,2,15,0
1,51,2000,29300.0,0.0,26.0,26.0,0.0,14.64999962,2,12,0
1,29,2647,19666.0,0.0,11.0,11.0,0.0,7.429543018,2,20,2
1,25,2176,40000.0,0.0,7.0,7.0,0.0,18.38235283,2,17,1
1,27,1172,15000.0,2.0,5.0,0.0,5.0,12.79863453,2,17,0
1,56,2322,57000.0,1.0,33.0,31.0,2.0,24.54780388,2,11,0
1,29,2327,22000.0,0.0,11.0,11.0,0.0,9.45423317,0,20,2
1,33,1040,30000.0,2.0,8.0,6.0,2.0,28.84615326,2,10,2
1,40,2248,14000.0,0.0,21.0,13.0,8.0,6.227757931,0,5,2
1,28,1200,18582.0,2.0,7.0,7.0,0.0,15.48499966,0,13,2
1,25,2299,23000.0,0.0,6.0,6.0,0.0,10.00434971,2,5,1
1,41,2629,60000.0,2.0,23.0,16.0,7.0,22.82236671,2,12,1
1,29,2805,42000.0,0.0,11.0,11.0,0.0,14.97326183,2,15,1
1,32,2283,21152.0,0.0,11.0,9.0,2.0,9.265002251,2,0,2
1,48,2016,23000.0,0.0,29.0,28.0,1.0,11.40873051,2,5,2
1,27,2157,12850.0,0.0,8.0,8.0,0.0,5.957348347,2,17,2
1,30,1931,13300.0,0.0,12.0,10.0,2.0,6.887622833,2,13,0
1,50,1880,11000.0,0.0,32.0,32.0,0.0,5.851063728,0,20,2
1,43,2880,35000.0,0.0,25.0,25.0,0.0,12.15277767,2,20,3
1,39,2020,49000.0,0.0,21.0,21.0,0.0,24.25742531,0,5,3
1,45,1801,30120.0,0.0,26.0,20.0,6.0,16.72404289,2,13,3
1,26,1888,5555.0,0.0,8.0,6.0,2.0,2.942266941,2,20,2
1,56,1920,19000.0,0.0,38.0,38.0,0.0,9.895833015,0,2,2
1,36,1940,28000.0,1.0,11.0,11.0,0.0,14.43299007,2,11,2
1,64,1880,63000.0,0.0,40.0,40.0,0.0,33.51063919,2,13,3
1,27,1960,35000.0,0.0,6.0,5.0,1.0,17.8571434,2,3,2
1,29,2240,14000.0,0.0,11.0,11.0,0.0,6.25,0,12,2
1,41,2540,25000.0,1.0,19.0,13.0,6.0,9.84251976,2,14,2
1,26,2000,18900.0,0.0,7.0,5.0,2.0,9.449999809,1,17,3
1,52,1234,34000.0,0.0,33.0,32.0,1.0,27.55267334,2,16,3
1,29,2340,15772.0,0.0,11.0,11.0,0.0,6.740170956,0,20,2
1,37,2080,69000.0,2.0,13.0,13.0,0.0,33.17307663,2,11,1
1,59,1347,12619.0,2.0,35.0,33.0,2.0,9.368226051,2,11,2
1,44,2210,17000.0,0.0,26.0,26.0,0.0,7.692307472,2,15,1
1,52,1662,8062.0,0.0,32.0,31.0,1.0,4.850782394,2,20,3
1,58,2072,60000.0,2.0,39.0,38.0,1.0,28.95752907,2,6,3
1,29,2322,16800.0,0.0,10.0,10.0,0.0,7.235142231,2,5,3
1,30,2708,42000.0,1.0,12.0,6.0,6.0,15.50960159,2,3,3
1,42,2084,15000.0,0.0,23.0,23.0,0.0,7.197696686,2,15,0
1,29,2000,43000.0,2.0,9.0,4.0,5.0,21.5,2,11,0
1,51,1789,56000.0,0.0,32.0,32.0,0.0,31.3024044,0,15,2
1,25,2622,38000.0,0.0,6.0,6.0,0.0,14.49275398,0,15,0
1,45,2056,39550.0,0.0,26.0,26.0,0.0,19.23638153,2,20,1
1,27,2240,20000.0,0.0,9.0,6.0,3.0,8.928571701,0,0,0
1,56,1941,25715.0,0.0,38.0,38.0,0.0,13.24832535,2,13,2
1,29,2450,20300.0,1.0,11.0,7.0,4.0,8.285714149,2,18,2
1,33,1995,11000.0,1.0,15.0,8.0,7.0,5.513784409,0,17,1
1,33,2064,24000.0,0.0,11.0,11.0,0.0,11.6279068,2,15,0
1,36,2600,21400.0,0.0,17.0,17.0,0.0,8.230769157,2,5,2
1,32,2536,18500.0,0.0,14.0,14.0,0.0,7.294952869,2,13,2
1,60,2226,41390.0,2.0,42.0,37.0,5.0,18.59389114,2,11,2
1,35,2587,28200.0,0.0,17.0,15.0,2.0,10.9006567,2,5,3
1,41,1938,48450.0,0.0,16.0,15.0,1.0,25.0,2,20,0
1,44,2108,43000.0,0.0,26.0,26.0,0.0,20.39848137,2,17,3
1,32,2040,45000.0,0.0,13.0,13.0,0.0,22.05882263,2,20,3
1,41,1360,18000.0,0.0,22.0,20.0,2.0,13.23529434,2,5,0
1,42,1980,13500.0,0.0,24.0,24.0,0.0,6.818181992,2,15,2
1,46,2620,68000.0,1.0,23.0,23.0,0.0,25.95419884,2,12,0
1,29,1881,45000.0,0.0,11.0,11.0,0.0,23.92344475,2,12,0
1,26,2508,21870.0,0.0,8.0,8.0,0.0,8.720095634,2,13,2
1,35,2744,51447.0,0.0,11.0,9.0,2.0,18.74890709,2,16,3
1,28,2080,14000.0,0.0,10.0,3.0,7.0,6.730769157,0,13,0
1,35,2165,15500.0,0.0,17.0,17.0,0.0,7.159353256,0,0,1
1,30,1920,24700.0,0.0,9.0,7.0,2.0,12.86458302,2,5,0
1,51,2106,10674.0,0.0,32.0,32.0,0.0,5.068376064,2,5,0
1,28,2350,24000.0,0.0,8.0,8.0,0.0,10.21276569,2,5,0
1,53,2500,42000.0,0.0,30.0,29.0,1.0,16.79999924,0,12,2
1,39,2321,12480.0,0.0,21.0,20.0,1.0,5.376992702,0,20,3
1,47,2550,53000.0,0.0,24.0,22.0,2.0,20.7843132,2,20,2
1,28,2024,18000.0,0.0,7.0,5.0,2.0,8.893280983,2,17,2
1,31,2560,10000.0,2.0,13.0,7.0,6.0,3.90625,2,20,1
1,46,2080,35360.0,0.0,22.0,20.0,2.0,17.0,0,20,2
1,33,2056,23000.0,0.0,14.0,12.0,2.0,11.18677044,0,15,2
1,52,1819,22100.0,0.0,34.0,34.0,0.0,12.14953232,2,12,0
1,46,2500,32000.0,0.0,27.0,25.0,2.0,12.80000019,2,12,2
1,44,2704,30000.0,0.0,26.0,25.0,1.0,11.09467411,0,20,2
1,27,2250,41000.0,0.0,7.0,2.0,5.0,18.22222137,2,15,2
1,26,2142,24000.0,0.0,4.0,1.0,3.0,11.20448208,0,16,2
1,42,1884,22000.0,0.0,20.0,19.0,1.0,11.67728233,2,20,0
1,26,1290,11000.0,0.0,6.0,5.0,1.0,8.527132034,2,15,2
1,49,2050,46130.0,0.0,25.0,24.0,1.0,22.5024395,2,5,0
1,60,1440,31000.0,0.0,42.0,40.0,2.0,21.52777863,2,3,3
1,29,2080,11000.0,0.0,11.0,4.0,7.0,5.288461685,0,5,2
1,34,2322,45000.0,0.0,16.0,16.0,0.0,19.37984467,2,17,3
1,29,1996,21000.0,1.0,9.0,7.0,2.0,10.52104187,2,19,0
1,33,2256,20000.0,0.0,15.0,15.0,0.0,8.86524868,2,11,1
1,29,1776,18000.0,0.0,8.0,8.0,0.0,10.1351347,2,15,0
1,41,2550,33000.0,0.0,16.0,14.0,2.0,12.94117641,2,15,0
1,48,2020,23300.0,0.0,30.0,30.0,0.0,11.53465366,2,15,3
1,61,1748,20000.0,0.0,43.0,42.0,1.0,11.44164753,2,12,1
1,37,2092,33000.0,0.0,19.0,19.0,0.0,15.77437878,2,12,1
1,27,2032,28800.0,1.0,7.0,3.0,4.0,14.17322826,0,1,2
1,30,2110,21000.0,0.0,12.0,12.0,0.0,9.952606201,2,5,3
